"","e9-set3","e9-set5","e9-set6","e14-set2b","e14-set3b","e14-set5"
"ENSMUSG00000026123",10.8779925158836,10.904174632849,10.9178552152602,11.1078856987195,11.0012736078498,11.1298524693313
"ENSMUSG00000045216",11.5065903910725,11.6236940052991,11.6809952688627,11.6041575780473,11.6659189037402,11.803860038019
"ENSMUSG00000102202",4.11457750534404,4.13142711856304,4.2602234941866,4.16051046213772,4.24886346509896,4.21675257334899
"ENSMUSG00000037470",11.8375010097921,12.0887066585883,12.1313308312238,11.6293050063452,11.6531837222881,11.5037801277572
"ENSMUSG00000047180",6.57210796848384,6.68553513121466,6.55935511823539,7.77590156889154,7.73577648570697,7.76584150714492
"ENSMUSG00000037447",7.46358127077382,7.37544029625192,7.14021262885235,8.41394254016338,8.40351097375927,8.58563168373753
"ENSMUSG00000010453",11.5681465626045,11.777083661518,11.8185472918662,11.7224032955107,11.792310122341,11.8122345722081
"ENSMUSG00000037432",7.71774895418968,7.81158405017468,7.8505371316083,7.51407078611474,7.53506627887952,7.48874881295595
"ENSMUSG00000001143",11.1245402368761,11.2119995163821,11.3183377210892,11.1184026793125,11.0710611995508,11.1799265626512
"ENSMUSG00000037408",8.30061628040612,8.47127694885373,8.57143207633414,8.47675999560758,8.4940824200684,8.49692781865989
"ENSMUSG00000001138",9.49325697354562,9.55588317461746,9.65441683425575,9.6108473941507,9.6403657709523,9.74048698872469
"ENSMUSG00000067653",6.84974540281025,6.74817558358785,6.76721273831183,7.24903213307064,7.22477973649607,7.20317925510497
"ENSMUSG00000079610",8.45524727800638,8.49380735660753,8.53092121202957,8.74196840676069,8.73801366698811,8.84607555874915
"ENSMUSG00000026121",10.5898048359242,10.6491797867547,10.6842041215251,10.5954171951392,10.6328261505114,10.42619855217
"ENSMUSG00000087589",6.57103309118273,6.71405519268812,6.56087257934611,7.01775913923809,7.11910867521593,7.05562546620411
"ENSMUSG00000046337",4.27256961229885,4.30073505667264,4.24515359059874,4.41603449022617,4.35285792994332,4.36381366868459
"ENSMUSG00000061518",13.4636354301925,13.2149919534326,13.214249253731,13.4334977215819,13.8516049078985,13.924785661793
"ENSMUSG00000037351",12.7457340594963,12.8166737183816,12.8470958414043,12.4911523920586,12.5107589664287,12.54799741281
"ENSMUSG00000026117",4.63548926564783,4.59494626173441,4.54822526057481,4.46612235203487,4.37427987182766,4.44949230523973
"ENSMUSG00000026116",11.0906082082966,11.4953307610493,11.5622584546486,10.9209081277543,10.9599381041305,10.9233439161451
"ENSMUSG00000026113",9.52043851092564,9.60036141395337,9.56221735988496,10.0221485830619,10.0007512833101,9.97078945103331
"ENSMUSG00000026112",12.5379125780866,12.6346766641178,12.6720762135181,12.2521056174127,12.1653156535727,12.2195406930053
"ENSMUSG00000026111",10.1285996477945,10.1601715482829,10.1139879295284,10.0540525992277,10.1779668966239,10.2448421394105
"ENSMUSG00000026110",8.06589997170069,8.09694962516408,8.07207768279796,8.75334728105802,8.77733707935192,8.76085431471564
"ENSMUSG00000026090",7.7839407555018,7.75771652202481,7.79399510335643,8.22353227153808,8.22133114422001,8.34587915035905
"ENSMUSG00000060771",8.36555419294678,8.25882720134116,8.24523360096514,8.43592214301982,8.2417887892456,8.17528473644899
"ENSMUSG00000037216",7.43379975335274,7.51453962019815,7.53122669698485,7.50152545679676,7.54752927409571,7.65518954902219
"ENSMUSG00000026088",8.37969199731642,8.07478301596976,8.12052654026839,8.23928873554241,8.19624159077,7.98116354336693
"ENSMUSG00000026087",11.0064809896912,10.9322200093188,10.8715382383012,11.0748862175565,11.0384724256708,11.1688043755859
"ENSMUSG00000058407",11.3585002241219,11.1696393326639,11.1756704126703,11.1014113472791,11.0920752733105,11.0260146184073
"ENSMUSG00000026083",13.1870480661125,12.8143928348041,12.8684948764605,12.5542705414918,12.5634466598199,12.308922907588
"ENSMUSG00000026082",9.93414052316092,10.2038791122903,10.153320973913,9.88808428346735,9.85312632638591,9.78625351370482
"ENSMUSG00000037138",9.27509539367384,9.52364511163698,9.60860343632667,8.86461400146267,8.91914245418364,8.75234037913708
"ENSMUSG00000048814",8.02915919283772,7.89785954617926,8.02355526706014,8.17887413241605,8.27951879274658,8.23160917391995
"ENSMUSG00000026080",7.23742712740166,7.31750493628629,7.30404149358853,7.05937409846835,7.08675096974764,7.05267143348113
"ENSMUSG00000026078",11.5259548243368,11.4044660084747,11.527916760258,11.2688937314258,11.3758407868559,11.2099514070182
"ENSMUSG00000103046",6.10454297767027,6.34220078095986,6.29158345243243,6.36393014705111,6.2309107949633,6.22147622439949
"ENSMUSG00000026077",4.95116350358514,4.961030683476,4.9302189172792,5.32906106158463,5.36375801481333,5.3803827175981
"ENSMUSG00000073702",14.2805419338548,14.1208542196909,14.0596219086632,13.9655941870396,14.3562852255693,14.4413817859633
"ENSMUSG00000003134",9.02894946753369,9.3293094533738,9.2794899975416,9.70379380354562,9.61620237233447,9.75852182583153
"ENSMUSG00000003135",10.8345702820024,10.7649648949485,10.8042715053124,10.5473952592031,10.4888561070231,10.51833927026
"ENSMUSG00000085894",5.12005151092349,5.19331225863363,5.23476441230435,5.14894223583818,5.17053386664362,5.02960220440223
"ENSMUSG00000077704",4.9297226390052,4.91706666498008,4.95262719471078,4.8519521242906,4.93211236266208,4.8426838416052
"ENSMUSG00000048234",10.4154245521383,10.1245965620098,10.0594345398212,10.130387079716,10.026501329244,9.88741495807673
"ENSMUSG00000050967",4.00457868346771,3.93431008511703,3.92593656661438,3.90642728148485,4.00930762892488,4.04417207422806
"ENSMUSG00000057173",5.3779803508527,5.5541926164541,5.47065261858382,5.36902631658718,5.4016237823303,5.35002955300327
"ENSMUSG00000026074",13.1689470773982,13.3586898748695,13.4176822704343,13.2985303582576,13.336602368676,13.3095393389184
"ENSMUSG00000026072",8.97212952789874,9.13129562520608,8.8171951806873,9.26411525141888,9.25978672392868,9.19947104314989
"ENSMUSG00000070942",7.13909503405532,7.19510573565891,7.16161089761799,7.94539368377166,7.92890775389128,8.08417429364714
"ENSMUSG00000026069",4.37774626577207,4.35703443160521,4.35746163419707,4.77902147029002,4.70821749985266,4.86666059325289
"ENSMUSG00000026062",4.00989680360763,4.00041564627935,4.0130835585622,4.33120667881207,4.16508367686921,4.46334614812127
"ENSMUSG00000041945",5.35651224325205,5.39281005315956,5.38188771049985,5.32274094391355,5.36195195245311,5.49087742479709
"ENSMUSG00000079588",8.71543743800644,8.68031755483895,8.65244311531078,10.0717469537297,9.99396151424213,10.1705125794754
"ENSMUSG00000060424",3.42075025541066,3.27763487571147,3.28911940912676,3.35554495628835,3.45403784662497,3.45272701962934
"ENSMUSG00000045515",6.26876816883141,5.73230001817011,5.75431819362076,5.86079811109037,6.21414787427456,6.21533192957749
"ENSMUSG00000060679",10.9879423332152,10.8416855048197,10.7708912803919,10.9021636753851,10.891508315292,10.8294274183735
"ENSMUSG00000041907",5.96219982511885,5.93676987175117,5.9158416790813,5.85019488650487,5.81452554910696,5.98961107800144
"ENSMUSG00000070939",10.0069373639289,10.2494541233065,10.2303812691902,10.1024647440411,10.0834300159409,10.2159447988374
"ENSMUSG00000041878",3.57495619405366,3.60027588568034,3.6307670617148,3.67311965903632,3.61379544430754,3.61558676048867
"ENSMUSG00000010290",10.3278627606917,10.3816609482225,10.4379385025405,10.3223922478433,10.2376637697723,10.2667379315205
"ENSMUSG00000008136",12.1888400265748,12.1628483804057,12.2242428461925,12.6898239081339,12.6912036064762,12.8108205701612
"ENSMUSG00000066877",10.5486015483313,10.5561830132872,10.4481846302443,10.7615770449216,10.6652027265134,10.7832018286533
"ENSMUSG00000103945",4.28814069958005,4.455661176244,4.51771457295289,4.48582411579259,4.38109216044022,4.44842832790279
"ENSMUSG00000026051",5.0976398306676,5.05548942490111,5.09508389087598,5.65418968458181,5.70841417081453,5.88291291907225
"ENSMUSG00000057363",9.96547287684539,9.87013195936727,9.70720161786447,9.84516608188367,9.81710627653586,9.74606478704685
"ENSMUSG00000041763",11.6786563360238,11.6850826383355,11.7648915065383,11.4510377168539,11.3521722251233,11.2545251298402
"ENSMUSG00000026049",10.4443803269059,10.1095642273473,10.1923445173869,9.79597396669222,9.87491646322642,9.81283763904305
"ENSMUSG00000026047",10.7150096419219,10.6870624920143,10.7632261303841,10.6634809078622,10.6326666213236,10.5772633198832
"ENSMUSG00000041684",9.75736406883683,9.68423246263844,9.66658674660894,9.72495157034431,9.59513755459168,9.6533529227641
"ENSMUSG00000026048",9.56272052586224,9.7391216060135,9.72740932643522,9.51742379075746,9.52697913479882,9.52627602084169
"ENSMUSG00000056870",9.28146173634324,9.14506435070559,9.07963617006853,9.51730544172546,9.36798106118184,9.35051489190961
"ENSMUSG00000026043",12.8852059960997,12.9148006814164,12.660915399564,14.9085433583477,14.9543854816169,14.8566088547541
"ENSMUSG00000026042",11.5154035410559,11.5736576609634,11.5135425936027,12.9325893263145,12.8796006411169,12.6775833094406
"ENSMUSG00000025995",11.0310908061451,11.0310162446621,11.0244206812257,10.3642384825754,10.2998017019451,10.2571706901675
"ENSMUSG00000084817",7.05387114301869,6.33439079814184,6.41058615742033,6.49359233996869,6.54413306384141,6.52961268119544
"ENSMUSG00000025993",7.73219961175921,7.69994169128362,7.47333233865826,9.26863550241463,8.93217526305468,9.03725779881113
"ENSMUSG00000041144",7.82598941852573,8.23652543091993,8.10523832949354,7.78578217484669,7.79138227306838,7.72175115845537
"ENSMUSG00000101337",4.75082672002448,4.70831526575447,4.66935886991938,4.6836507129478,4.64980515724519,4.56223009728774
"ENSMUSG00000025986",11.7019568939622,11.9744896334869,12.0266472627531,11.4169226254158,11.2877847652838,11.2175806419934
"ENSMUSG00000100213",5.27740615797456,5.03960348842206,5.01497105467842,5.21457988733943,5.21102121168333,5.09132271108559
"ENSMUSG00000026109",5.97930358743841,6.03940545327421,5.98973540822607,6.1646216821498,6.14462429439039,6.13529748758472
"ENSMUSG00000045954",11.3473314268395,11.196444515757,10.9448847192218,12.701761034787,12.6152618307212,12.7028291522377
"ENSMUSG00000026107",10.261866500425,10.138858020238,10.242426282326,9.88792711363441,9.97467671329053,9.78380408024128
"ENSMUSG00000018417",11.4447040388871,11.5096287082661,11.6140879359998,11.2524398597726,11.1592808477738,11.0735026940056
"ENSMUSG00000062939",4.63623954814754,4.5697122175898,4.52804821040923,4.86446261551608,4.88549898626726,4.73755083508794
"ENSMUSG00000026104",9.20674199359017,8.95683226469366,8.90730709383006,9.61663795328695,9.5287579250966,9.41029636093132
"ENSMUSG00000026103",12.0558631470826,11.8715096298318,11.8562859491065,12.1865356874497,12.0333487877138,11.9032231609624
"ENSMUSG00000002881",11.3726214435939,11.3947906003589,11.3835294152258,11.2209097397143,11.0628130118464,11.1263711796438
"ENSMUSG00000043015",8.69688314010958,8.68497982003883,8.64100483310209,8.59033921042306,8.51673625483915,8.5114566409324
"ENSMUSG00000041439",8.23499249456295,8.08488070083508,7.92526894121471,9.20473778960233,9.18752495709349,9.16498861327615
"ENSMUSG00000026102",8.81759363029524,8.92090758415036,8.8045686130688,9.19416538143741,9.08715203735852,9.15540931428703
"ENSMUSG00000041426",10.3719300559149,10.108213568279,10.1770737957703,10.4161632778278,10.2225567050135,10.1350495033597
"ENSMUSG00000043629",4.94278674199593,4.8718951701382,4.82405774284235,4.91814243459384,4.79400354873437,4.81421529610096
"ENSMUSG00000026100",5.66289279399798,5.56860001156419,5.58289943846398,6.57153666945826,6.39310837314638,6.19884072515084
"ENSMUSG00000026098",8.66578824629409,8.77909708618764,8.59143568402479,8.39979608629169,8.24201312303678,8.16289336214154
"ENSMUSG00000026097",10.0321349990693,9.86576222696051,9.92145934653028,9.5607567634819,9.40197484225594,9.38773602971122
"ENSMUSG00000026096",9.34190880122838,9.41684934113792,9.50247312195946,9.31396722458287,9.29583526073711,9.23992199159942
"ENSMUSG00000099913",3.75718441122623,3.49080994175412,3.61865592030867,3.56901982838911,3.60813792814644,3.58371608553438
"ENSMUSG00000026095",9.28077621045033,9.18399206081184,9.05011389259305,9.22648462986086,9.02644394171782,8.89929035576129
"ENSMUSG00000096141",4.95756779732586,4.89325009804299,4.81901358949913,4.59897189485062,4.68064645286352,4.57715451758817
"ENSMUSG00000026094",9.66360699125403,9.50723891848324,9.54897113868665,9.66003676948947,9.51336882684918,9.42878598576607
"ENSMUSG00000042807",9.71489334187362,10.0215519466603,10.0355856620712,9.78694970054662,9.71960265396509,9.76771315401476
"ENSMUSG00000025983",5.37403549404958,5.53474355422809,5.57508926043291,5.19692236279486,5.18898934431692,5.19959872012913
"ENSMUSG00000041303",10.3113067890167,10.2193078576154,10.2269179396322,10.133561678406,9.95598627857061,9.84364949556322
"ENSMUSG00000073678",9.9682619303787,10.1058723576175,10.2398811144814,9.39960438311502,9.37045335299214,9.16832207506036
"ENSMUSG00000052331",9.02358490783841,9.13863880207717,9.06712069635317,9.31859758520062,9.19661050508678,9.16673656306192
"ENSMUSG00000025982",13.3291256148241,13.3760925650603,13.3785260439243,13.2957319340058,13.2196164504703,13.0549908922398
"ENSMUSG00000025981",9.39173818482028,9.09394568375283,9.22708806267732,9.07923364094744,9.08419134372205,8.98462787261857
"ENSMUSG00000101122",4.08591030924863,4.12277572867977,4.106099375246,4.11164376280516,4.21606510642577,4.11752461421063
"ENSMUSG00000025980",15.1164648211431,14.9715908653314,14.9647412204121,14.4568098896657,14.4470553088707,14.3106626778952
"ENSMUSG00000073676",12.9721411659254,12.9196424895087,12.9255523376154,12.1001697097216,12.3748647646995,12.3733110869727
"ENSMUSG00000025979",11.7178224752313,11.3848001835327,11.4519747435792,11.5431314098032,11.5336684831943,11.4678743737032
"ENSMUSG00000025978",7.60551204198303,7.59652781730426,7.49439400218989,8.49676020280574,8.38686971670969,8.47216134113826
"ENSMUSG00000097649",5.21663687828201,5.02498364783478,5.0555848833034,5.16972770720517,5.35775883122959,5.1383375654934
"ENSMUSG00000046994",9.7115150019884,9.93054631413592,9.84649331649243,9.60959407749744,9.63251892404148,9.6493114844949
"ENSMUSG00000100215",6.8282214716006,6.16913789232515,6.14883057810795,6.72249661774905,6.43893314435475,6.41657755098591
"ENSMUSG00000038349",7.16571028496374,7.34482094715231,7.05449548292035,7.3935494595731,7.40983391289198,7.48047194942783
"ENSMUSG00000038331",6.47557179642501,6.42506654310517,6.42000528498469,6.20728461965186,6.43878327717242,6.57788149199878
"ENSMUSG00000097519",4.80499925967924,5.13937199169813,5.11603522440053,4.84985817727296,4.93534792350047,5.02616452234715
"ENSMUSG00000038323",8.22495826253521,8.15314738745916,8.09784911210659,8.22079228651755,8.13000858260093,8.10452737635645
"ENSMUSG00000048495",8.85067048975671,8.61250561123732,8.62178407971274,8.53845651577936,8.3363478475153,8.3624824442006
"ENSMUSG00000025971",9.8767168461596,9.57295832257947,9.65533919683007,9.64014313148444,9.49522303594948,9.46703596174012
"ENSMUSG00000038305",9.50152861237701,9.62169248704625,9.54714685344274,10.0689640408695,9.99749839234602,10.1147406712165
