"","e9-set3","e9-set5","e9-set6","e16-set3","e16-set4","e16-set5","e16-set6"
"ENSMUSG00000028033",552.393459397512,742.589054457692,656.785966153656,299.897548678425,368.712565860433,333.640667648318,346.190903567247
"ENSMUSG00000082935",17.025825803348,9.13019329251261,11.3953401067669,17.0510311957633,14.0729986969631,11.7066900929234,9.24545439793835
"ENSMUSG00000041670",108.776109299168,41.5931027770019,27.9703802620642,181.543332143127,197.960181670614,191.209271517749,220.863632839638
"ENSMUSG00000097970",52.9692358326381,50.7232960695145,49.725120465892,44.1320807419756,36.5897966121041,33.168955263283,17.4636360849947
"ENSMUSG00000026158",742.515180868231,513.319756223487,427.843224008612,653.957196449275,667.998338149182,659.476875234686,720.118170328309
"ENSMUSG00000026156",62.4280279456092,62.896887126198,78.7314407376623,65.1951192779186,79.7469926161242,46.8267603716937,47.2545447005738
"ENSMUSG00000026155",985.606138171588,956.641363871043,1009.00556945372,721.158319397284,750.559930504699,877.026199461513,790.99998737917
"ENSMUSG00000026154",524.962962269896,394.627243420823,446.490144183322,633.897159748377,528.206551092682,511.192134057656,701.627261532432
"ENSMUSG00000026153",1273.15341840591,1593.72596250415,1657.50401552973,1329.98043326954,1469.22106396295,1568.69647245174,1423.79997728251
"ENSMUSG00000026147",226.065131500009,209.99444572779,196.828601844156,233.699427565462,245.808377240289,279.009447214675,114.027270907906
"ENSMUSG00000100131",97.4255587636023,48.6943642267339,45.5813604270676,153.45928076187,147.297386361547,215.59820921134,197.236360489351
"ENSMUSG00000067736",38.7810476631815,24.347182113367,8.28752007764866,53.1590972573797,45.0335958302819,58.5334504646171,48.2818174114558
"ENSMUSG00000101939",139.044244060675,44.6365005411728,14.5031601358852,51.15309358729,49.7245953959363,49.7534328949246,52.390908254984
"ENSMUSG00000101111",175.933533301262,41.5931027770019,48.6891804561859,329.987603729772,295.532972636225,385.345215558729,375.981812182826
"ENSMUSG00000100862",259.170903895408,87.2440692395649,78.7314407376623,399.194730347871,309.605971333188,470.218718732424,436.590902124866
"ENSMUSG00000102070",201.472272006284,69.99814857593,58.0126405435406,362.083662451209,303.976771854403,349.249587772215,355.436357965185
"ENSMUSG00000101249",103.100834031385,22.3182502705864,23.8266202232399,221.663405544923,157.617585405987,161.942546285441,177.718178982593
"ENSMUSG00000073725",792.646779066978,748.675849986034,811.141027599863,961.87875980806,906.301116084424,957.997472604234,888.590894912963
"ENSMUSG00000033569",40.6728060857757,10.1446592139029,11.3953401067669,60.1801101026941,100.387390705003,74.142370588515,127.381816149373
"ENSMUSG00000086240",150.39479459624,51.7377619909048,38.3297803591251,77.2311412984574,45.0335958302819,72.1912555730278,44.1727265679277
"ENSMUSG00000099492",32.1598931841017,30.4339776417087,26.9344402523581,13.0390238555837,16.8875984363557,20.486707662616,25.681817772051
"ENSMUSG00000048874",2281.46065764863,2911.51719439013,3069.49024875912,2171.49897287221,2255.43259116662,2347.19136363115,1962.09087778469
"ENSMUSG00000026064",1955.13232975113,1532.85800722073,1678.22281572385,1472.40669384591,1471.09746378921,1403.82725364307,1427.90906812603
"ENSMUSG00000026058",28.3763763389133,14.2025228994641,2.07188001941216,46.1380844120654,39.4043963514967,43.9000878484628,35.9545448808713
"ENSMUSG00000026134",874.938270449826,827.804191854477,910.591268531647,433.296792739397,444.706758824034,459.487586147244,488.98181037985
"ENSMUSG00000103746",22.7011010711306,27.3905798775378,20.7188001941216,19.0570348658531,11.2583989575705,21.4622651703596,14.3818179523485
"ENSMUSG00000004768",595.903903117179,644.185860082834,683.720406406014,505.51292486263,489.740354654316,480.949851317604,511.581810019255
"ENSMUSG00000042215",2422.3966601319,2727.89886261849,3004.22602814764,2189.55300590302,1958.96141861726,2056.47522632355,2512.70905081747
"ENSMUSG00000042197",1390.44244060675,1590.68256473997,1538.37091441353,967.896770818329,1073.30070062172,1135.54893901357,1067.33634660644
"ENSMUSG00000042182",103.100834031385,66.9547508117591,51.7970004853041,292.876535833111,310.544171246319,284.862792261137,336.945449169309
"ENSMUSG00000026131",1853.92325414233,4161.33920954297,4440.03888160027,3961.85724842736,5239.84651483593,5269.96165683103,4704.90901583974
"ENSMUSG00000096992",11.3505505355653,27.3905798775378,22.7906802135338,3.0090055051347,12.1965988707014,13.6578051084107,9.24545439793835
"ENSMUSG00000101462",12.2964297468624,13.1880569780738,4.14376003882433,21.0630385359429,22.516797915141,17.5600351393851,11.2999998197024
"ENSMUSG00000102336",47.2939605648555,120.721444645445,98.4143009220778,80.2401468035921,128.53338809893,117.066900929234,102.727271088204
"ENSMUSG00000042111",1298.69215711093,1190.9829917122,1216.19357139494,1136.40107910587,937.261713217743,960.924145127464,1077.60907371526
"ENSMUSG00000026127",2668.32525506915,2600.07615652331,2677.90492509022,1552.64684064951,1526.45125866393,1533.57640217297,1675.4817914486
"ENSMUSG00000026126",54.8609942552323,45.650966462563,63.192340592071,135.405247731062,96.63459105248,103.409095820824,104.781816509968
"ENSMUSG00000100280",11.3505505355653,15.2169888208544,5.17970004853041,11.0330201854939,9.38199913130873,19.5111501548724,8.21818168705631
"ENSMUSG00000026124",51.0774774100439,57.8245575192465,93.2346008735474,1.0030018350449,0,0.975557507743619,0
"ENSMUSG00000045174",20.8093426485364,11.1591251352932,16.5750401552973,36.1080660616164,55.3537948747215,40.973415325232,41.0909084352815
"ENSMUSG00000037509",245.928594937248,251.587548504792,286.955382688585,261.783478946719,317.111570638235,303.398384908265,294.827268023145
"ENSMUSG00000104002",42.5645645083699,41.5931027770019,27.9703802620642,31.0930568863919,36.5897966121041,20.486707662616,15.4090906632306
"ENSMUSG00000037503",5110.58537863828,5961.00175408934,5650.01681293697,5236.67258076943,5622.63207939332,6051.38322053367,5939.69081431995
"ENSMUSG00000104358",3.78351684518844,39.5641709342213,33.1500803105946,10.030018350449,10.3201990444396,10.7311325851798,4.10909084352815
"ENSMUSG00000026123",1618.39933052935,1652.56498594478,1688.58221582091,2817.43215464113,2652.29115442098,2700.34318143434,3109.55449583993
"ENSMUSG00000045216",2475.36589596454,2798.91147711581,3000.08226810881,2705.0959491161,2652.29115442098,2860.33461270429,3207.14540337372
"ENSMUSG00000102202",8.51291290167399,10.1446592139029,24.862560232946,19.0570348658531,10.3201990444396,4.87778753871809,6.16363626529223
"ENSMUSG00000037470",3350.30416641436,4354.08773460712,4581.96266293,1904.70048475027,2321.10658508578,2204.75996750058,2120.29087526053
"ENSMUSG00000047180",34.9975308179931,47.6798983053436,33.1500803105946,288.864528492931,266.448775329168,314.129517493445,310.236358686376
"ENSMUSG00000037447",107.83023008787,90.2874670037358,53.8688805047163,462.383845955699,358.392366815994,449.732011069808,392.418175556939
"ENSMUSG00000010453",2540.63156154404,3181.36512947995,3349.19405137976,3150.42876387603,3524.81707363269,3456.40024993564,3429.03630892424
"ENSMUSG00000037432",201.472272006284,230.283764155596,245.517782300342,149.44727342169,155.741185579725,143.406953638312,140.736361390839
"ENSMUSG00000001143",1978.77931003355,2162.8413444041,2447.92624293547,1741.21118563795,1506.74906048818,1735.5168062759,1664.1817916289
"ENSMUSG00000037408",252.549749416328,318.542299316551,366.722763435953,344.029629420401,319.926170377628,301.447269892778,357.490903386949
"ENSMUSG00000001138",610.092091286636,653.316053375347,740.697106939849,759.27238912899,855.638320775357,835.077226628538,794.081805511816
"ENSMUSG00000067653",85.1291290167399,66.9547508117591,70.4439206600136,332.996609234907,344.319368119031,250.71827949011,336.945449169309
"ENSMUSG00000079610",279.980246543944,293.180651281794,310.782002911825,442.323809254801,492.554954393709,451.683126085295,455.081810920743
"ENSMUSG00000026121",1389.49656139545,1473.0045178587,1541.47873444265,1021.05586807571,1262.81708307416,1260.42030000476,1047.81816509968
"ENSMUSG00000087589",56.7527526778266,79.1283418684426,54.9048205144224,171.513313792678,157.617585405987,162.918103793184,168.472724584654
"ENSMUSG00000046337",12.2964297468624,15.2169888208544,9.32346008735474,19.0570348658531,18.7639982626175,9.75557507743619,16.4363633741126
"ENSMUSG00000061518",10000.7809010443,7509.07675013093,7546.82297070881,21403.0561580231,18839.0542556679,17386.3859030068,22988.3087241183
"ENSMUSG00000037351",6424.41160312997,6871.99215149782,7142.80636692344,5270.77464316095,5130.07712499962,5261.18163926134,5659.24536424915
"ENSMUSG00000026117",35.9434100292902,30.4339776417087,24.862560232946,16.0480293607184,13.1347987838322,11.7066900929234,9.24545439793835
"ENSMUSG00000026116",1914.45952366535,2958.18262677409,3194.83898993356,1768.29223518416,1937.38282061525,1969.65060813437,1680.61815500301
"ENSMUSG00000026113",577.932198102534,633.026734947541,607.060845687764,794.377453355562,895.042717126853,950.193012542285,897.836349310902
"ENSMUSG00000026112",5645.95301223245,6203.45910930162,6492.23604082802,3672.99271993443,3923.55203671331,4143.19273538715,4582.66356324477
"ENSMUSG00000026111",1003.57784318623,1031.71184205393,983.107069211072,1062.17894331255,911.930315563209,1003.84867546818,1005.69998395352
"ENSMUSG00000026110",184.446446202936,191.734059142765,185.433261737389,443.326811089846,472.85275621796,542.409974305452,441.727265679277
"ENSMUSG00000026090",162.691224343103,154.198820051324,164.714461543267,185.555339483307,250.499376805943,212.671536688109,267.09090482933
"ENSMUSG00000060771",314.977777361937,268.833469168427,265.200642484757,285.855522987797,253.313976545336,245.840491951392,215.727269285228
"ENSMUSG00000037216",141.881881694566,161.300081501056,166.786341562679,233.699427565462,206.403980888792,208.769306657134,264.009086696684
"ENSMUSG00000026088",349.029428968633,225.211434548644,242.409962271223,253.75946426636,202.651181236269,230.231571827494,195.181815067587
"ENSMUSG00000026087",1852.97737493104,1687.05682727205,1581.88039482119,2601.78676010647,2389.59517874433,2101.35087167975,2774.66359209239
"ENSMUSG00000058407",2582.25024684111,2077.62620700731,2103.99415971305,1830.47834895694,1838.87182973651,1848.68147717416,1909.69996952971
"ENSMUSG00000026083",10014.9690892138,6705.61974038982,7147.98606697197,4976.8951054928,4179.68061299804,4170.50834560397,3484.50903531187
"ENSMUSG00000026082",869.262995182044,1176.78046881274,1117.77927047286,665.993218469814,715.846533718856,742.399263392894,622.527262794515
"ENSMUSG00000037138",596.849782328476,793.312350527207,879.513068240464,240.720440410776,239.240977848373,267.302757121751,287.636359046971
"ENSMUSG00000048814",222.281614654821,179.560468086081,219.619282057689,282.846517482662,324.617169943282,330.713995125087,396.527266400467
"ENSMUSG00000026080",145.665398539755,165.357945186617,162.642581523855,69.2071266180982,112.583989575705,86.8246181891821,126.354543438491
"ENSMUSG00000026078",2824.39532493317,2447.90626831477,2820.86464642966,2229.67307930482,2082.80380715054,2123.78869435786,2291.84541797783
"ENSMUSG00000103046",45.4022021422613,83.1862055540038,74.5876806988379,53.1590972573797,73.1795932242081,45.8512028639501,17.4636360849947
"ENSMUSG00000026077",10.4046713242682,11.1591251352932,8.28752007764866,324.972594554548,302.100372028141,265.351642106264,318.454540373432
"ENSMUSG00000073702",18529.7737493104,15444.2291872458,14522.8429960696,23621.6962171425,18944.1326459386,18657.5373355967,21867.554196546
"ENSMUSG00000003134",366.055254771981,538.681404258244,508.646544765686,739.212352428092,774.953128246101,739.472590869663,704.709079665078
"ENSMUSG00000003135",1780.14467566116,1632.27566751698,1715.51665607327,1096.28100570408,1153.04769323784,1196.03350449368,1185.47270835787
"ENSMUSG00000085894",28.3763763389133,37.5352390914407,43.5094804076555,27.0810495462123,14.0729986969631,27.3156102168213,8.21818168705631
"ENSMUSG00000077704",30.2681347615075,28.4050457989281,33.1500803105946,10.030018350449,21.5785980020101,15.6089201238979,9.24545439793835
"ENSMUSG00000048234",1415.98117931177,1008.37912586195,939.597588803417,636.906165253512,641.728740581517,792.152696287818,833.118168525333
"ENSMUSG00000050967",17.9717050146451,10.1446592139029,9.32346008735474,8.02401468035921,13.1347987838322,31.2178402477958,19.5181815067587
"ENSMUSG00000057173",33.1057723953988,57.8245575192465,45.5813604270676,24.0720440410776,21.5785980020101,13.6578051084107,14.3818179523485
"ENSMUSG00000091937",0,0,0,28.0840513812572,28.1459973939262,31.2178402477958,30.8181813264612
"ENSMUSG00000026074",7845.12217849823,9572.50043423878,10260.9857961387,8855.50320161143,9103.35375710887,9618.99702635208,9356.39985071361
"ENSMUSG00000026072",419.02449060462,509.261892537926,338.752383173889,703.104286366476,601.38614431689,756.057068501304,655.399989542741
"ENSMUSG00000070942",78.5079745376601,87.2440692395649,81.8392607667805,232.696425730417,261.757775763514,346.322915248985,315.372722240786
"ENSMUSG00000026069",2.83763763389133,1.01446592139029,1.03594000970608,79.2371449685472,66.612193832292,79.0201581272331,29.7909086155791
"ENSMUSG00000026070",0,0,1.03594000970608,69.2071266180982,44.0953959171511,70.2401405575405,34.9272721699893
"ENSMUSG00000026062",1.89175842259422,1.01446592139029,2.07188001941216,89.2671633189962,102.263790531265,115.115785913747,131.490906992901
"ENSMUSG00000041945",34.0516516066959,38.549705012831,37.293840349419,37.1110678966613,53.4773950484598,49.7534328949246,56.4999990985121
"ENSMUSG00000079588",250.657990993734,235.356093762547,226.870862125632,2437.29445915911,2297.65158725751,2511.08502493207,2633.92723070155
"ENSMUSG00000060424",14.1881881694566,0,1.03594000970608,28.0840513812572,40.3425962646276,22.4378226781032,36.9818175917534
"ENSMUSG00000045515",104.046713242682,22.3182502705864,24.862560232946,145.435266081511,221.415179498886,140.480281115081,224.972723683166
"ENSMUSG00000060679",1931.4853494687,1623.14547422446,1505.22083410294,2122.35188295501,2058.41060940914,2141.34872949724,2329.85450828046
"ENSMUSG00000041907",62.4280279456092,57.8245575192465,54.9048205144224,36.1080660616164,35.6515966989732,24.3889376935905,40.0636357243995
"ENSMUSG00000070939",867.371236759449,1143.30309340686,1125.03085054081,953.854745127701,1058.28950201163,1079.94216107219,1123.83634570495
"ENSMUSG00000010290",1161.53967147285,1224.46036711808,1313.57193230731,973.914781828599,911.930315563209,997.019772913978,1131.02725468112
"ENSMUSG00000008136",3759.86986490601,3615.55654383499,3901.35007655311,13613.7439070644,11954.5432931136,11101.8444381224,12157.7725332889
"ENSMUSG00000066877",1306.25919080131,1305.6176408293,1156.10905083199,1590.76091038121,1739.42263894464,1704.2989660281,1991.88178640027
"ENSMUSG00000103945",4.72939605648555,22.3182502705864,30.0422602814764,6.01801101026941,25.3313976545336,18.5355926471288,9.24545439793835
"ENSMUSG00000026051",6.62115447907977,3.04339776417087,6.2156400582365,146.438267916556,136.038987403977,133.651378560876,167.445451873772
"ENSMUSG00000057363",967.634433156943,857.223703574795,708.58296663896,676.023236820263,722.413933110773,736.545918346432,839.281804790625
"ENSMUSG00000041763",3146.94013598548,3139.77202670295,3442.42865225331,1900.68847741009,2107.19700489194,2142.32428700499,1895.31815157736
"ENSMUSG00000026049",1504.8938251737,1023.5961146828,1132.28243060875,608.822113872255,647.357940060303,639.965725079814,643.072717012156
"ENSMUSG00000026047",1548.40426889337,1486.19257483677,1629.53363526767,1267.79431949675,1132.40729514896,1219.44688467952,1226.56361679315
"ENSMUSG00000041684",813.456121715514,738.531190772131,727.22988681367,664.990216634769,610.768143448199,643.867955110788,680.054534603909
"ENSMUSG00000026048",670.628360809651,820.702930404745,814.248847628981,653.957196449275,702.711734935024,651.672415172737,649.236353277448
"ENSMUSG00000056870",559.960493087889,466.654323839533,430.95104403773,429.284785399218,358.392366815994,471.194276240168,398.581811822231
"ENSMUSG00000026043",4243.21414187883,4370.31918934937,3109.89190913766,51569.3393488336,49532.2644137445,58316.876697898,47885.2901450553
"ENSMUSG00000026042",1936.21474552518,2061.39475226507,1924.7765380339,6234.6594066391,7136.88673918655,7203.51663717888,5623.29081936828
"ENSMUSG00000025995",2196.33152863189,2176.02940138217,2173.40214036336,758.269387293945,764.632929201662,727.765900776739,808.463623464164
"ENSMUSG00000084817",203.364030428879,48.6943642267339,60.0845205629528,105.315192679715,84.4379921817786,93.6535207433874,105.80908922085
"ENSMUSG00000025993",116.343142989544,108.547853588761,69.4079806503075,509.52493220281,479.420155609876,594.114522215864,538.290900502188
"ENSMUSG00000041144",191.067600682016,340.860549587137,286.955382688585,109.327200019894,136.038987403977,121.944688467952,84.2363622923272
"ENSMUSG00000101337",33.1057723953988,27.3905798775378,22.7906802135338,25.0750458761225,21.5785980020101,20.486707662616,13.3545452414665
"ENSMUSG00000025986",3134.64370623862,4159.31027770019,4419.32008140615,1403.19956722782,1439.19866674276,1626.25436540861,1590.2181564454
"ENSMUSG00000100213",51.0774774100439,19.2748525064155,16.5750401552973,21.0630385359429,29.0841973070571,21.4622651703596,11.2999998197024
"ENSMUSG00000026109",46.3480813535584,54.7811597550757,47.6532404464798,91.273166989086,98.5109908787417,99.5068657898491,112.999998197024
"ENSMUSG00000045954",1811.35868963396,1487.20704075817,1074.26979006521,10385.0810000549,9900.82368327011,10674.5502497307,10206.9816553239
"ENSMUSG00000026107",1223.96769941846,1054.03009232451,1193.40289118141,1118.34704607506,1148.35669367219,1044.82209079342,955.363621120296
"ENSMUSG00000018417",2629.54420740596,2796.88254527303,3149.25762950649,1439.30763328943,1736.60803920525,1617.47434783892,1405.30906848663
"ENSMUSG00000062939",16.0799465920509,9.13019329251261,5.17970004853041,14.0420256906286,15.011198610094,19.5111501548724,16.4363633741126
"ENSMUSG00000026104",515.504170156925,368.251129464675,346.003963241832,757.2663854589,650.172539799695,812.639403950434,570.136354539531
"ENSMUSG00000026103",3962.28801612359,3201.65444790776,3165.83266966179,3181.52182076243,3520.12607406704,3487.61809018344,3310.89994717281
"ENSMUSG00000002881",2512.25518520512,2550.36732637519,2533.90926374108,1782.33426087479,1726.28784016081,1909.16604265426,2066.87269429466
"ENSMUSG00000043015",397.269268744786,387.525981971091,367.758703445659,231.693423895372,294.594772723094,278.033889706931,203.399996754644
"ENSMUSG00000041439",206.20166806277,161.300081501056,123.276861155024,548.642003769561,643.605140407779,671.18356532761,574.24544538306
"ENSMUSG00000026102",365.109375560684,414.916561848629,357.399303348598,519.554950553259,566.672747531048,533.629956735759,473.57271971662
"ENSMUSG00000041426",1273.15341840591,928.236318072115,1013.14932949255,1289.86035986774,1214.96888750448,1130.67115147485,1369.35452360576
"ENSMUSG00000043629",36.8892892405873,27.3905798775378,21.7547402038277,18.0540330308082,20.6403980888792,32.1933977555394,18.4909087958767
"ENSMUSG00000026100",18.9175842259422,10.1446592139029,11.3953401067669,29.0870532163021,30.9605971333188,47.8023178794373,25.681817772051
"ENSMUSG00000026098",414.295094548134,473.755585289265,375.010283513602,166.498304617454,182.94898306052,189.258156502262,160.254542897598
"ENSMUSG00000026097",1107.62455642892,907.94699964431,973.783609123717,385.152704657242,363.083366381648,423.39195836073,458.163629053389
"ENSMUSG00000026096",583.607473370317,634.041200868931,707.547026629254,585.753071666222,570.425547183571,544.361089320939,554.727263876301
"ENSMUSG00000099913",28.3763763389133,0,12.431280116473,15.0450275256735,11.2583989575705,8.78001756969257,3.08181813264612
"ENSMUSG00000026095",616.713245765715,542.739267943805,460.993304319207,410.227750533364,367.774365947302,403.880808205858,417.072720618108
"ENSMUSG00000096141",51.0774774100439,41.5931027770019,32.1141403008886,17.0510311957633,26.2695975676645,23.4133801858468,27.736363193815
"ENSMUSG00000026094",775.62095326363,636.070132711712,673.361006308954,582.744066161087,635.161341189601,627.283477479147,680.054534603909
"ENSMUSG00000042807",712.247046106723,1014.46592139029,1036.97594971579,623.867141397928,800.284525900635,795.079368811049,722.172715750073
"ENSMUSG00000025983",40.6728060857757,64.9258189689786,72.5158006794258,21.0630385359429,31.8987970464497,8.78001756969257,7.19090897617427
"ENSMUSG00000041303",1256.12759260256,1120.98484313627,1137.46213065728,683.044249665578,772.138528506709,810.688288934947,766.345442318001
"ENSMUSG00000073678",1022.49542741218,1181.85279841969,1376.76427289938,329.987603729772,355.577767076601,370.711852942575,347.218176278129
"ENSMUSG00000052331",436.050316407968,501.146165166803,459.957364309501,424.269776223993,459.717957434128,494.607656426015,423.2363568834
"ENSMUSG00000025982",9501.35667747947,9901.18739276923,9985.42575355693,7384.09950960056,7980.32846109121,7423.99263392894,6231.43626421045
